"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","공사립구분명","보험가입여부코드","지도자수","건축물동수","건축물연면적","회원모집총인원","세부업종명","법인명"
"3230000","CDFH3301052000000011","20000304","","03","폐업","03","폐업","20060926","","","","401-7581","","138829","서울특별시 송파구 방이동 89-12번지 ","서울특별시 송파구 양재대로 1222  (방이동)","","88올림픽스포츠센터","20090616141552","I","2018-08-31 23:59:59.0","","211708.264681572    ","445907.582850538    ","골프연습장업","사립","","","","80.71","","",""
"3230000","CDFH3301052000000013","20000414","","03","폐업","03","폐업","20030507","","","","415-3451","","138240","서울특별시 송파구 신천동 11-9번지 ","서울특별시 송파구 신천로6길 11  (신천동)","","한신골프스쿨","20040107152332","I","2018-08-31 23:59:59.0","","209140.885315651    ","446042.592367722    ","골프연습장업","사립","0","","","","","",""
"3230000","CDFH3301052000000014","20000414","","03","폐업","03","폐업","20101103","","","","521-0402","","138802","서울특별시 송파구 가락동 159-5번지 ","서울특별시 송파구 송이로 74  (가락동)","","B.S골프클럽","20101103114440","I","2018-08-31 23:59:59.0","","210483.279968192    ","444123.202544922    ","골프연습장업","사립","0","","","215.15","","",""
"3230000","CDFH3301052000000015","20000614","","03","폐업","03","폐업","20001231","","","","","","138824","서울특별시 송파구 문정동 3-0번지 현대상가내지하101호 ","","","현대골프","20030217151504","I","2018-08-31 23:59:59.0","","211262.754658782    ","443270.546001431    ","골프연습장업","사립","","0","0","0","","",""
"3230000","CDFH3301052000000018","20000811","","03","폐업","03","폐업","20010330","","","","","","138856","서울특별시 송파구 오금동 44-0번지 현대상가 ","서울특별시 송파구 오금로35길 17  (오금동현대상가)","","싱글골프크리닉","20040713170715","I","2018-08-31 23:59:59.0","","211048.29631737     ","444742.809208914    ","골프연습장업","사립","0","","","","","",""
"3230000","CDFH3301052001000008","20010604","","03","폐업","03","폐업","20030130","","","","404-5844","","138855","서울특별시 송파구 오금동 17-8번지 대경빌딩 지하1층 ","서울특별시 송파구 마천로 53  (오금동대경빌딩 지하1층)","","메카골프","20040713173414","I","2018-08-31 23:59:59.0","","211132.844469698    ","445154.005691793    ","골프연습장업","사립","0","","","190.35","","",""
"3230000","CDFH3301052001000010","20010612","","03","폐업","03","폐업","20030618","","","","409-1540","","138813","서울특별시 송파구 거여동 21-7번지 ","서울특별시 송파구 오금로 491  (거여동)","","이븐골프연습장","20041123201118","I","2018-08-31 23:59:59.0","","212622.395484302    ","443513.537689689    ","골프연습장업","사립","0","","","","","",""
"3230000","CDFH3301051993000003","19930408","","03","폐업","03","폐업","19970526","","","","","","138825","서울특별시 송파구 문정동 42-10번지 ","서울특별시 송파구 동남로 96  (문정동)","","정","20030217151504","I","2018-08-31 23:59:59.0","","210744.340075972    ","442994.725940283    ","골프연습장업","사립","","0","0","0","","",""
"3230000","CDFH3301051993000004","19931202","","03","폐업","03","폐업","19961230","","","","","","138825","서울특별시 송파구 문정동 37-12번지 ","서울특별시 송파구 문정로 25  (문정동)","","그린골프스쿨","20030217151504","I","2018-08-31 23:59:59.0","","211047.296849551    ","442700.437284474    ","골프연습장업","사립","","0","0","0","","",""
"3230000","CDFH3301052006000006","20060623","","03","폐업","03","폐업","20150924","","","","424-8728","","138847","서울특별시 송파구 석촌동 285-4번지 5층 ","서울특별시 송파구 백제고분로 354 5층 (석촌동)","05684","Pro Line 골프아카데미","20150925103320","I","2018-08-31 23:59:59.0","","209269.298481695    ","444673.833438949    ","골프연습장업","사립","","","","","","",""
"3230000","CDFH3301052004000023","20041214","","03","폐업","03","폐업","20080630","","","","418-5884","","138842","서울특별시 송파구 석촌동 1-6번지 두경레이크케슬 지하1층 ","서울특별시 송파구 송파대로49길 64  (석촌동두경레이크케슬 지하1층)","","두경골프연습장","20080728151359","I","2018-08-31 23:59:59.0","","208586.262081658    ","444869.728434013    ","골프연습장업","사립","0","","","","","",""
"3230000","CDFH3301052004000024","20041220","","03","폐업","03","폐업","20140318","","","","02-421-2411","","138854","서울특별시 송파구 송파동 147-3번지 지하1층 ","서울특별시 송파구 오금로 212 지하1층 (송파동)","138854","나이스 골프랜드","20140318111535","I","2018-08-31 23:59:59.0","","210280.674864087    ","445018.059439682    ","골프연습장업","사립","","","","","","",""
"3230000","CDFH3301052005000003","20050308","","03","폐업","03","폐업","20071205","","","","","","138846","서울특별시 송파구 석촌동 272-2번지 지하1층 ","서울특별시 송파구 가락로13길 3  (석촌동지하1층)","","GIC 골프연구소","20071205113720","I","2018-08-31 23:59:59.0","","209319.290216012    ","444320.741571024    ","골프연습장업","사립","0","","","","","",""
"3230000","CDFH3301052005000005","20050324","","03","폐업","03","폐업","20060711","","","","417-8383","","138829","서울특별시 송파구 방이동 67-7번지 지하1층 ","서울특별시 송파구 오금로13길 8  (방이동지하1층)","","부흥 골프 아카데미","20060711170309","I","2018-08-31 23:59:59.0","","209533.277251087    ","445661.119739478    ","골프연습장업","사립","0","","","","","",""
"3230000","CDFH3301052005000006","20050426","","03","폐업","03","폐업","20100126","","","","2203-0080","","138827","서울특별시 송파구 방이동 40-3번지 올림픽파크뷰 지하1층 ","서울특별시 송파구 올림픽로 374  (방이동올림픽파크뷰 지하1층)","","탑 휘트니스","20100126144056","I","2018-08-31 23:59:59.0","","209815.726364941    ","446077.94417344     ","골프연습장업","사립","0","","","","","",""
"3230000","CDFH3301052001000015","20010731","","03","폐업","03","폐업","20030831","","","","","","138836","서울특별시 송파구 방이동 227-9번지 ","서울특별시 송파구 오금로 233  (방이동)","","박창희 골프아카데미","20040423132741","I","2018-08-31 23:59:59.0","","210502.385869424    ","444973.241974629    ","골프연습장업","사립","0","","","","","",""
"3230000","CDFH3301052001000016","20010816","","03","폐업","03","폐업","20040730","","","","420-5783","","138240","서울특별시 송파구 신천동 7-0번지 장미A상가(4층) ","","","(주) 핸디2","20040824132010","I","2018-08-31 23:59:59.0","","208707.089897534    ","446299.352775446    ","골프연습장업","사립","0","","","356.11","","",""
"3230000","CDFH3301052001000018","20010824","","03","폐업","03","폐업","20030116","","","","","","138853","서울특별시 송파구 송파동 167-1번지 ","서울특별시 송파구 오금로32길 33  (송파동)","","금강골프스쿨","20030217151504","I","2018-08-31 23:59:59.0","","210454.620818605    ","444560.998707038    ","골프연습장업","사립","","0","0","0","","",""
"3230000","CDFH3301052007000013","20070906","","03","폐업","03","폐업","20110110","","","","430-0759","","138805","서울특별시 송파구 가락동 98-3번지 지하1층 ","서울특별시 송파구 송파대로 274  (가락동지하1층)","","you & Golf","20110110152411","I","2018-08-31 23:59:59.0","","210373.625631633    ","443543.09666219     ","골프연습장업","사립","0","","","","","",""
"3230000","CDFH3301052007000014","20070907","","03","폐업","03","폐업","20130325","","","","424-0753","","138828","서울특별시 송파구 방이동 65번지 지하1층 ","서울특별시 송파구 오금로 91 지하1층 (방이동)","138828","방이골프","20130325161350","I","2018-08-31 23:59:59.0","","209441.609512221    ","445760.887832739    ","골프연습장업","사립","","","","","","",""
"3230000","CDFH3301052007000015","20071106","","03","폐업","03","폐업","20160701","","","","407-5561","","","서울특별시 송파구 가락동 80번지 성원상떼빌 지하1층 ","서울특별시 송파구 송파대로28길 27 (가락동 송파성원쌍떼빌)","05718","상떼휘트니스센터","20160701172910","I","2018-08-31 23:59:59.0","","210580.683290918    ","443657.71204579     ","골프연습장업","사립","","","","","","",""
"3230000","CDFH3301052003000003","20031021","","03","폐업","03","폐업","20140321","","","","402-3840","","138767","서울특별시 송파구 문정동 150번지 올림픽훼밀리타운상가 제2동 지하8호 ","서울특별시 송파구 중대로 24 지하1층 (문정동)","138767","메이저 골프클럽","20140321145509","I","2018-08-31 23:59:59.0","","210045.748264305    ","442930.687284628    ","골프연습장업","사립","","","","","","",""
"3230000","CDFH3301052003000005","20030918","","03","폐업","03","폐업","20181026","","","","420-8332","","138853","서울특별시 송파구 송파동 163-1번지 지하1층 ","서울특별시 송파구 송이로 19 지하1층 (송파동)","05672","금강골프스쿨","20181026173649","U","2018-10-28 02:37:55.0","","210223.218491189    ","444582.734842114    ","골프연습장업","사립","","","","730.14","","",""
"3230000","CDFH3301052003000007","20030915","","03","폐업","03","폐업","20040827","","","","421-3942","","138854","서울특별시 송파구 송파동 147-3번지 ","서울특별시 송파구 오금로 212  (송파동)","","나이스골프랜드","20040827140151","I","2018-08-31 23:59:59.0","","210280.674864087    ","445018.059439682    ","골프연습장업","사립","0","","","","","",""
"3230000","CDFH3301052003000009","20030731","","03","폐업","03","폐업","20060828","","","","422-9111","","138862","서울특별시 송파구 잠실동 196번지 지하2층 ","서울특별시 송파구 백제고분로 75  (잠실동지하2층)","","엘리스골프연습장","20070322112247","I","2018-08-31 23:59:59.0","","206932.357872339    ","445301.060651942    ","골프연습장업","사립","0","","","","","",""
"3230000","CDFH3301052003000010","20030808","","03","폐업","03","폐업","20130121","","","","425-0482","","138836","서울특별시 송파구 방이동 227-4번지 지상4층 ","서울특별시 송파구 오금로 235 4층 (방이동)","138836","O2 ZONE 스포츠센터","20130121181336","I","2018-08-31 23:59:59.0","","210527.744574834    ","444984.01536348     ","골프연습장업","사립","","","","","","",""
"3230000","CDFH3301052003000011","20030723","","03","폐업","03","폐업","20200706","","","","449-8479","","138818","서울특별시 송파구 마천동 576-1 마천우방아파트104동상가 지하1층 ","서울특별시 송파구 성내천로 209 지하1층 (마천동)","05745","뉴서울골프스쿨","20200706140000","U","2020-07-08 02:40:00.0","","213316.883192034    ","444267.749319667    ","골프연습장업","사립","","","","1436.44","","",""
"3230000","CDFH3301052003000013","20030618","","03","폐업","03","폐업","20041123","","","","564-2680","","138813","서울특별시 송파구 거여동 21-7번지 지하1층 ","서울특별시 송파구 오금로 491  (거여동지하1층)","","이븐골프스쿨","20041123200733","I","2018-08-31 23:59:59.0","","212622.395484302    ","443513.537689689    ","골프연습장업","사립","0","","","204.16","","",""
"3230000","CDFH3301052003000015","20030522","","03","폐업","03","폐업","20040519","","","","031-795-5090","","138772","서울특별시 송파구 방이동 212-8번지 코오롱아파트상가 지층 ","서울특별시 송파구 오금로31길 27  (방이동코오롱아파트상가 지층)","","에이스골프연습장(03-000021 이중입력 폐업처리)","20040827170736","I","2018-08-31 23:59:59.0","","210749.224970991    ","445161.258714865    ","골프연습장업","사립","0","","","","","",""
"3230000","CDFH3301052003000016","20030506","","03","폐업","03","폐업","20031014","","","","415-6915","","138833","서울특별시 송파구 방이동 160번지 그랜드빌딩지하1층 ","서울특별시 송파구 가락로 278  (방이동그랜드빌딩지하1층)","","에이플러스골프연습장","20040827164356","I","2018-08-31 23:59:59.0","","210527.998227252    ","445587.289579829    ","골프연습장업","사립","0","","","","","",""
